time_s,altitude_m,vertical_velocity_ms,vertical_accel_ms2,lateral_distance_m,lateral_direction_deg,phase
301.6,2732.34,-25.0,0.0,3529.35,60.0,DESCENT
301.7,2729.84,-25.0,0.0,3530.7,60.0,DESCENT
301.8,2727.34,-25.0,0.0,3532.05,60.0,DESCENT
301.9,2724.84,-25.0,0.0,3533.4,60.0,DESCENT
302.0,2722.34,-25.0,0.0,3534.75,60.0,DESCENT
302.1,2719.84,-25.0,0.0,3536.1,60.0,DESCENT
302.2,2717.34,-25.0,0.0,3537.45,60.0,DESCENT
302.3,2714.84,-25.0,0.0,3538.8,60.0,DESCENT
302.4,2712.34,-25.0,0.0,3540.15,60.0,DESCENT
302.5,2709.84,-25.0,0.0,3541.5,60.0,DESCENT
302.6,2707.34,-25.0,0.0,3542.85,60.0,DESCENT
302.7,2704.84,-25.0,0.0,3544.2,60.0,DESCENT
302.8,2702.34,-25.0,0.0,3545.55,60.0,DESCENT
302.9,2699.84,-25.0,0.0,3546.9,60.0,DESCENT
303.0,2697.34,-25.0,0.0,3548.25,60.0,DESCENT
303.1,2694.84,-25.0,0.0,3549.6,60.0,DESCENT
303.2,2692.34,-25.0,0.0,3550.95,60.0,DESCENT
303.3,2689.84,-25.0,0.0,3552.3,60.0,DESCENT
303.4,2687.34,-25.0,0.0,3553.65,60.0,DESCENT
303.5,2684.84,-25.0,0.0,3555.0,60.0,DESCENT
303.6,2682.34,-25.0,0.0,3556.35,60.0,DESCENT
303.7,2679.84,-25.0,0.0,3557.7,60.0,DESCENT
303.8,2677.34,-25.0,0.0,3559.05,60.0,DESCENT
303.9,2674.84,-25.0,0.0,3560.4,60.0,DESCENT
304.0,2672.34,-25.0,0.0,3561.75,60.0,DESCENT
304.1,2669.84,-25.0,0.0,3563.1,60.0,DESCENT
304.2,2667.34,-25.0,0.0,3564.45,60.0,DESCENT
304.3,2664.84,-25.0,0.0,3565.8,60.0,DESCENT
304.4,2662.34,-25.0,0.0,3567.15,60.0,DESCENT
304.5,2659.84,-25.0,0.0,3568.5,60.0,DESCENT
304.6,2657.34,-25.0,0.0,3569.85,60.0,DESCENT
304.7,2654.84,-25.0,0.0,3571.2,60.0,DESCENT
304.8,2652.34,-25.0,0.0,3572.55,60.0,DESCENT
304.9,2649.84,-25.0,0.0,3573.9,60.0,DESCENT
305.0,2647.34,-25.0,0.0,3575.25,60.0,DESCENT
305.1,2644.84,-25.0,0.0,3576.6,60.0,DESCENT
305.2,2642.34,-25.0,0.0,3577.95,60.0,DESCENT
305.3,2639.84,-25.0,0.0,3579.3,60.0,DESCENT
305.4,2637.34,-25.0,0.0,3580.65,60.0,DESCENT
305.5,2634.84,-25.0,0.0,3582.0,60.0,DESCENT
305.6,2632.34,-25.0,0.0,3583.35,60.0,DESCENT
305.7,2629.84,-25.0,0.0,3584.7,60.0,DESCENT
305.8,2627.34,-25.0,0.0,3586.05,60.0,DESCENT
305.9,2624.84,-25.0,0.0,3587.4,60.0,DESCENT
306.0,2622.34,-25.0,0.0,3588.75,60.0,DESCENT
306.1,2619.84,-25.0,0.0,3590.1,60.0,DESCENT
306.2,2617.34,-25.0,0.0,3591.45,60.0,DESCENT
306.3,2614.84,-25.0,0.0,3592.8,60.0,DESCENT
306.4,2612.34,-25.0,0.0,3594.15,60.0,DESCENT
306.5,2609.84,-25.0,0.0,3595.5,60.0,DESCENT
306.6,2607.34,-25.0,0.0,3596.85,60.0,DESCENT
306.7,2604.84,-25.0,0.0,3598.2,60.0,DESCENT
306.8,2602.34,-25.0,0.0,3599.55,60.0,DESCENT
306.9,2599.84,-25.0,0.0,3600.9,60.0,DESCENT
307.0,2597.34,-25.0,0.0,3602.25,60.0,DESCENT
307.1,2594.84,-25.0,0.0,3603.6,60.0,DESCENT
307.2,2592.34,-25.0,0.0,3604.95,60.0,DESCENT
307.3,2589.84,-25.0,0.0,3606.3,60.0,DESCENT
307.4,2587.34,-25.0,0.0,3607.65,60.0,DESCENT
307.5,2584.84,-25.0,0.0,3609.0,60.0,DESCENT
307.6,2582.34,-25.0,0.0,3610.35,60.0,DESCENT
307.7,2579.84,-25.0,0.0,3611.7,60.0,DESCENT
307.8,2577.34,-25.0,0.0,3613.05,60.0,DESCENT
307.9,2574.84,-25.0,0.0,3614.4,60.0,DESCENT
308.0,2572.34,-25.0,0.0,3615.75,60.0,DESCENT
308.1,2569.84,-25.0,0.0,3617.1,60.0,DESCENT
308.2,2567.34,-25.0,0.0,3618.45,60.0,DESCENT
308.3,2564.84,-25.0,0.0,3619.8,60.0,DESCENT
308.4,2562.34,-25.0,0.0,3621.15,60.0,DESCENT
308.5,2559.84,-25.0,0.0,3622.5,60.0,DESCENT
308.6,2557.34,-25.0,0.0,3623.85,60.0,DESCENT
308.7,2554.84,-25.0,0.0,3625.2,60.0,DESCENT
308.8,2552.34,-25.0,0.0,3626.55,60.0,DESCENT
308.9,2549.84,-25.0,0.0,3627.9,60.0,DESCENT
309.0,2547.34,-25.0,0.0,3629.25,60.0,DESCENT
309.1,2544.84,-25.0,0.0,3630.6,60.0,DESCENT
309.2,2542.34,-25.0,0.0,3631.95,60.0,DESCENT
309.3,2539.84,-25.0,0.0,3633.3,60.0,DESCENT
309.4,2537.34,-25.0,0.0,3634.65,60.0,DESCENT
309.5,2534.84,-25.0,0.0,3636.0,60.0,DESCENT
309.6,2532.34,-25.0,0.0,3637.35,60.0,DESCENT
309.7,2529.84,-25.0,0.0,3638.7,60.0,DESCENT
309.8,2527.34,-25.0,0.0,3640.05,60.0,DESCENT
309.9,2524.84,-25.0,0.0,3641.4,60.0,DESCENT
310.0,2522.34,-25.0,0.0,3642.75,60.0,DESCENT
310.1,2519.84,-25.0,0.0,3644.1,60.0,DESCENT
310.2,2517.34,-25.0,0.0,3645.45,60.0,DESCENT
310.3,2514.84,-25.0,0.0,3646.8,60.0,DESCENT
310.4,2512.34,-25.0,0.0,3648.15,60.0,DESCENT
310.5,2509.84,-25.0,0.0,3649.5,60.0,DESCENT
310.6,2507.34,-25.0,0.0,3650.85,60.0,DESCENT
310.7,2504.84,-25.0,0.0,3652.2,60.0,DESCENT
310.8,2502.34,-25.0,0.0,3653.55,60.0,DESCENT
310.9,2499.84,-25.0,0.0,3654.9,60.0,DESCENT
311.0,2497.34,-25.0,0.0,3656.25,60.0,DESCENT
311.1,2494.84,-25.0,0.0,3657.6,60.0,DESCENT
311.2,2492.34,-25.0,0.0,3658.95,60.0,DESCENT
311.3,2489.84,-25.0,0.0,3660.3,60.0,DESCENT
311.4,2487.34,-25.0,0.0,3661.65,60.0,DESCENT
311.5,2484.84,-25.0,0.0,3663.0,60.0,DESCENT
311.6,2482.34,-25.0,0.0,3664.35,60.0,DESCENT
311.7,2479.84,-25.0,0.0,3665.7,60.0,DESCENT
311.8,2477.34,-25.0,0.0,3667.05,60.0,DESCENT
311.9,2474.84,-25.0,0.0,3668.4,60.0,DESCENT
312.0,2472.34,-25.0,0.0,3669.75,60.0,DESCENT
312.1,2469.84,-25.0,0.0,3671.1,60.0,DESCENT
312.2,2467.34,-25.0,0.0,3672.45,60.0,DESCENT
312.3,2464.84,-25.0,0.0,3673.8,60.0,DESCENT
312.4,2462.34,-25.0,0.0,3675.15,60.0,DESCENT
312.5,2459.84,-25.0,0.0,3676.5,60.0,DESCENT
312.6,2457.34,-25.0,0.0,3677.85,60.0,DESCENT
312.7,2454.84,-25.0,0.0,3679.2,60.0,DESCENT
312.8,2452.34,-25.0,0.0,3680.55,60.0,DESCENT
312.9,2449.84,-25.0,0.0,3681.9,60.0,DESCENT
313.0,2447.34,-25.0,0.0,3683.25,60.0,DESCENT
313.1,2444.84,-25.0,0.0,3684.6,60.0,DESCENT
313.2,2442.34,-25.0,0.0,3685.95,60.0,DESCENT
313.3,2439.84,-25.0,0.0,3687.3,60.0,DESCENT
313.4,2437.34,-25.0,0.0,3688.65,60.0,DESCENT
313.5,2434.84,-25.0,0.0,3690.0,60.0,DESCENT
313.6,2432.34,-25.0,0.0,3691.35,60.0,DESCENT
313.7,2429.84,-25.0,0.0,3692.7,60.0,DESCENT
313.8,2427.34,-25.0,0.0,3694.05,60.0,DESCENT
313.9,2424.84,-25.0,0.0,3695.4,60.0,DESCENT
314.0,2422.34,-25.0,0.0,3696.75,60.0,DESCENT
314.1,2419.84,-25.0,0.0,3698.1,60.0,DESCENT
314.2,2417.34,-25.0,0.0,3699.45,60.0,DESCENT
314.3,2414.84,-25.0,0.0,3700.8,60.0,DESCENT
314.4,2412.34,-25.0,0.0,3702.15,60.0,DESCENT
314.5,2409.84,-25.0,0.0,3703.5,60.0,DESCENT
314.6,2407.34,-25.0,0.0,3704.85,60.0,DESCENT
314.7,2404.84,-25.0,0.0,3706.2,60.0,DESCENT
314.8,2402.34,-25.0,0.0,3707.55,60.0,DESCENT
314.9,2399.84,-25.0,0.0,3708.9,60.0,DESCENT
315.0,2397.34,-25.0,0.0,3710.25,60.0,DESCENT
315.1,2394.84,-25.0,0.0,3711.6,60.0,DESCENT
315.2,2392.34,-25.0,0.0,3712.95,60.0,DESCENT
315.3,2389.84,-25.0,0.0,3714.3,60.0,DESCENT
315.4,2387.34,-25.0,0.0,3715.65,60.0,DESCENT
315.5,2384.84,-25.0,0.0,3717.0,60.0,DESCENT
315.6,2382.34,-25.0,0.0,3718.35,60.0,DESCENT
315.7,2379.84,-25.0,0.0,3719.7,60.0,DESCENT
315.8,2377.34,-25.0,0.0,3721.05,60.0,DESCENT
315.9,2374.84,-25.0,0.0,3722.4,60.0,DESCENT
316.0,2372.34,-25.0,0.0,3723.75,60.0,DESCENT
316.1,2369.84,-25.0,0.0,3725.1,60.0,DESCENT
316.2,2367.34,-25.0,0.0,3726.45,60.0,DESCENT
316.3,2364.84,-25.0,0.0,3727.8,60.0,DESCENT
316.4,2362.34,-25.0,0.0,3729.15,60.0,DESCENT
316.5,2359.84,-25.0,0.0,3730.5,60.0,DESCENT
316.6,2357.34,-25.0,0.0,3731.85,60.0,DESCENT
316.7,2354.84,-25.0,0.0,3733.2,60.0,DESCENT
316.8,2352.34,-25.0,0.0,3734.55,60.0,DESCENT
316.9,2349.84,-25.0,0.0,3735.9,60.0,DESCENT
317.0,2347.34,-25.0,0.0,3737.25,60.0,DESCENT
317.1,2344.84,-25.0,0.0,3738.6,60.0,DESCENT
317.2,2342.34,-25.0,0.0,3739.95,60.0,DESCENT
317.3,2339.84,-25.0,0.0,3741.3,60.0,DESCENT
317.4,2337.34,-25.0,0.0,3742.65,60.0,DESCENT
317.5,2334.84,-25.0,0.0,3744.0,60.0,DESCENT
317.6,2332.34,-25.0,0.0,3745.35,60.0,DESCENT
317.7,2329.84,-25.0,0.0,3746.7,60.0,DESCENT
317.8,2327.34,-25.0,0.0,3748.05,60.0,DESCENT
317.9,2324.84,-25.0,0.0,3749.4,60.0,DESCENT
318.0,2322.34,-25.0,0.0,3750.75,60.0,DESCENT
318.1,2319.84,-25.0,0.0,3752.1,60.0,DESCENT
318.2,2317.34,-25.0,0.0,3753.45,60.0,DESCENT
318.3,2314.84,-25.0,0.0,3754.8,60.0,DESCENT
318.4,2312.34,-25.0,0.0,3756.15,60.0,DESCENT
318.5,2309.84,-25.0,0.0,3757.5,60.0,DESCENT
318.6,2307.34,-25.0,0.0,3758.85,60.0,DESCENT
318.7,2304.84,-25.0,0.0,3760.2,60.0,DESCENT
318.8,2302.34,-25.0,0.0,3761.55,60.0,DESCENT
318.9,2299.84,-25.0,0.0,3762.9,60.0,DESCENT
319.0,2297.34,-25.0,0.0,3764.25,60.0,DESCENT
319.1,2294.84,-25.0,0.0,3765.6,60.0,DESCENT
319.2,2292.34,-25.0,0.0,3766.95,60.0,DESCENT
319.3,2289.84,-25.0,0.0,3768.3,60.0,DESCENT
319.4,2287.34,-25.0,0.0,3769.65,60.0,DESCENT
319.5,2284.84,-25.0,0.0,3771.0,60.0,DESCENT
319.6,2282.34,-25.0,0.0,3772.35,60.0,DESCENT
319.7,2279.84,-25.0,0.0,3773.7,60.0,DESCENT
319.8,2277.34,-25.0,0.0,3775.05,60.0,DESCENT
319.9,2274.84,-25.0,0.0,3776.4,60.0,DESCENT
320.0,2272.34,-25.0,0.0,3777.75,60.0,DESCENT
320.1,2269.84,-25.0,0.0,3779.1,60.0,DESCENT
320.2,2267.34,-25.0,0.0,3780.45,60.0,DESCENT
320.3,2264.84,-25.0,0.0,3781.8,60.0,DESCENT
320.4,2262.34,-25.0,0.0,3783.15,60.0,DESCENT
320.5,2259.84,-25.0,0.0,3784.5,60.0,DESCENT
320.6,2257.34,-25.0,0.0,3785.85,60.0,DESCENT
320.7,2254.84,-25.0,0.0,3787.2,60.0,DESCENT
320.8,2252.34,-25.0,0.0,3788.55,60.0,DESCENT
320.9,2249.84,-25.0,0.0,3789.9,60.0,DESCENT
321.0,2247.34,-25.0,0.0,3791.25,60.0,DESCENT
321.1,2244.84,-25.0,0.0,3792.6,60.0,DESCENT
321.2,2242.34,-25.0,0.0,3793.95,60.0,DESCENT
321.3,2239.84,-25.0,0.0,3795.3,60.0,DESCENT
321.4,2237.34,-25.0,0.0,3796.65,60.0,DESCENT
321.5,2234.84,-25.0,0.0,3798.0,60.0,DESCENT
321.6,2232.34,-25.0,0.0,3799.35,60.0,DESCENT
321.7,2229.84,-25.0,0.0,3800.7,60.0,DESCENT
321.8,2227.34,-25.0,0.0,3802.05,60.0,DESCENT
321.9,2224.84,-25.0,0.0,3803.4,60.0,DESCENT
322.0,2222.34,-25.0,0.0,3804.75,60.0,DESCENT
322.1,2219.84,-25.0,0.0,3806.1,60.0,DESCENT
322.2,2217.34,-25.0,0.0,3807.45,60.0,DESCENT
322.3,2214.84,-25.0,0.0,3808.8,60.0,DESCENT
322.4,2212.34,-25.0,0.0,3810.15,60.0,DESCENT
322.5,2209.84,-25.0,0.0,3811.5,60.0,DESCENT
322.6,2207.34,-25.0,0.0,3812.85,60.0,DESCENT
322.7,2204.84,-25.0,0.0,3814.2,60.0,DESCENT
322.8,2202.34,-25.0,0.0,3815.55,60.0,DESCENT
322.9,2199.84,-25.0,0.0,3816.9,60.0,DESCENT
323.0,2197.34,-25.0,0.0,3818.25,60.0,DESCENT
323.1,2194.84,-25.0,0.0,3819.6,60.0,DESCENT
323.2,2192.34,-25.0,0.0,3820.95,60.0,DESCENT
323.3,2189.84,-25.0,0.0,3822.3,60.0,DESCENT
323.4,2187.34,-25.0,0.0,3823.65,60.0,DESCENT
323.5,2184.84,-25.0,0.0,3825.0,60.0,DESCENT
323.6,2182.34,-25.0,0.0,3826.35,60.0,DESCENT
323.7,2179.84,-25.0,0.0,3827.7,60.0,DESCENT
323.8,2177.34,-25.0,0.0,3829.05,60.0,DESCENT
323.9,2174.84,-25.0,0.0,3830.4,60.0,DESCENT
324.0,2172.34,-25.0,0.0,3831.75,60.0,DESCENT
324.1,2169.84,-25.0,0.0,3833.1,60.0,DESCENT
324.2,2167.34,-25.0,0.0,3834.45,60.0,DESCENT
324.3,2164.84,-25.0,0.0,3835.8,60.0,DESCENT
324.4,2162.34,-25.0,0.0,3837.15,60.0,DESCENT
324.5,2159.84,-25.0,0.0,3838.5,60.0,DESCENT
324.6,2157.34,-25.0,0.0,3839.85,60.0,DESCENT
324.7,2154.84,-25.0,0.0,3841.2,60.0,DESCENT
324.8,2152.34,-25.0,0.0,3842.55,60.0,DESCENT
324.9,2149.84,-25.0,0.0,3843.9,60.0,DESCENT
325.0,2147.34,-25.0,0.0,3845.25,60.0,DESCENT
325.1,2144.84,-25.0,0.0,3846.6,60.0,DESCENT
325.2,2142.34,-25.0,0.0,3847.95,60.0,DESCENT
325.3,2139.84,-25.0,0.0,3849.3,60.0,DESCENT
325.4,2137.34,-25.0,0.0,3850.65,60.0,DESCENT
325.5,2134.84,-25.0,0.0,3852.0,60.0,DESCENT
325.6,2132.34,-25.0,0.0,3853.35,60.0,DESCENT
325.7,2129.84,-25.0,0.0,3854.7,60.0,DESCENT
325.8,2127.34,-25.0,0.0,3856.05,60.0,DESCENT
325.9,2124.84,-25.0,0.0,3857.4,60.0,DESCENT
326.0,2122.34,-25.0,0.0,3858.75,60.0,DESCENT
326.1,2119.84,-25.0,0.0,3860.1,60.0,DESCENT
326.2,2117.34,-25.0,0.0,3861.45,60.0,DESCENT
326.3,2114.84,-25.0,0.0,3862.8,60.0,DESCENT
326.4,2112.34,-25.0,0.0,3864.15,60.0,DESCENT
326.5,2109.84,-25.0,0.0,3865.5,60.0,DESCENT
326.6,2107.34,-25.0,0.0,3866.85,60.0,DESCENT
326.7,2104.84,-25.0,0.0,3868.2,60.0,DESCENT
326.8,2102.34,-25.0,0.0,3869.55,60.0,DESCENT
326.9,2099.84,-25.0,0.0,3870.9,60.0,DESCENT
327.0,2097.34,-25.0,0.0,3872.25,60.0,DESCENT
327.1,2094.84,-25.0,0.0,3873.6,60.0,DESCENT
327.2,2092.34,-25.0,0.0,3874.95,60.0,DESCENT
327.3,2089.84,-25.0,0.0,3876.3,60.0,DESCENT
327.4,2087.34,-25.0,0.0,3877.65,60.0,DESCENT
327.5,2084.84,-25.0,0.0,3879.0,60.0,DESCENT
327.6,2082.34,-25.0,0.0,3880.35,60.0,DESCENT
327.7,2079.84,-25.0,0.0,3881.7,60.0,DESCENT
327.8,2077.34,-25.0,0.0,3883.05,60.0,DESCENT
327.9,2074.84,-25.0,0.0,3884.4,60.0,DESCENT
328.0,2072.34,-25.0,0.0,3885.75,60.0,DESCENT
328.1,2069.84,-25.0,0.0,3887.1,60.0,DESCENT
328.2,2067.34,-25.0,0.0,3888.45,60.0,DESCENT
328.3,2064.84,-25.0,0.0,3889.8,60.0,DESCENT
328.4,2062.34,-25.0,0.0,3891.15,60.0,DESCENT
328.5,2059.84,-25.0,0.0,3892.5,60.0,DESCENT
328.6,2057.34,-25.0,0.0,3893.85,60.0,DESCENT
328.7,2054.84,-25.0,0.0,3895.2,60.0,DESCENT
328.8,2052.34,-25.0,0.0,3896.55,60.0,DESCENT
328.9,2049.84,-25.0,0.0,3897.9,60.0,DESCENT
329.0,2047.34,-25.0,0.0,3899.25,60.0,DESCENT
329.1,2044.84,-25.0,0.0,3900.6,60.0,DESCENT
329.2,2042.34,-25.0,0.0,3901.95,60.0,DESCENT
329.3,2039.84,-25.0,0.0,3903.3,60.0,DESCENT
329.4,2037.34,-25.0,0.0,3904.65,60.0,DESCENT
329.5,2034.84,-25.0,0.0,3906.0,60.0,DESCENT
329.6,2032.34,-25.0,0.0,3907.35,60.0,DESCENT
329.7,2029.84,-25.0,0.0,3908.7,60.0,DESCENT
329.8,2027.34,-25.0,0.0,3910.05,60.0,DESCENT
329.9,2024.84,-25.0,0.0,3911.4,60.0,DESCENT
330.0,2022.34,-25.0,0.0,3912.75,60.0,DESCENT
330.1,2019.84,-25.0,0.0,3914.1,60.0,DESCENT
330.2,2017.34,-25.0,0.0,3915.45,60.0,DESCENT
330.3,2014.84,-25.0,0.0,3916.8,60.0,DESCENT
330.4,2012.34,-25.0,0.0,3918.15,60.0,DESCENT
330.5,2009.84,-25.0,0.0,3919.5,60.0,DESCENT
330.6,2007.34,-25.0,0.0,3920.85,60.0,DESCENT
330.7,2004.84,-25.0,0.0,3922.2,60.0,DESCENT
330.8,2002.34,-25.0,0.0,3923.55,60.0,DESCENT
330.9,1999.84,-25.0,0.0,3924.9,60.0,DESCENT
331.0,1997.34,-25.0,0.0,3926.25,60.0,DESCENT
331.1,1994.84,-25.0,0.0,3927.6,60.0,DESCENT
331.2,1992.34,-25.0,0.0,3928.95,60.0,DESCENT
331.3,1989.84,-25.0,0.0,3930.3,60.0,DESCENT
331.4,1987.34,-25.0,0.0,3931.65,60.0,DESCENT
331.5,1984.84,-25.0,0.0,3933.0,60.0,DESCENT
331.6,1982.34,-25.0,0.0,3934.35,60.0,DESCENT
331.7,1979.84,-25.0,0.0,3935.7,60.0,DESCENT
331.8,1977.34,-25.0,0.0,3937.05,60.0,DESCENT
331.9,1974.84,-25.0,0.0,3938.4,60.0,DESCENT
332.0,1972.34,-25.0,0.0,3939.75,60.0,DESCENT
332.1,1969.84,-25.0,0.0,3941.1,60.0,DESCENT
332.2,1967.34,-25.0,0.0,3942.45,60.0,DESCENT
332.3,1964.84,-25.0,0.0,3943.8,60.0,DESCENT
332.4,1962.34,-25.0,0.0,3945.15,60.0,DESCENT
332.5,1959.84,-25.0,0.0,3946.5,60.0,DESCENT
332.6,1957.34,-25.0,0.0,3947.85,60.0,DESCENT
332.7,1954.84,-25.0,0.0,3949.2,60.0,DESCENT
332.8,1952.34,-25.0,0.0,3950.55,60.0,DESCENT
332.9,1949.84,-25.0,0.0,3951.9,60.0,DESCENT
333.0,1947.34,-25.0,0.0,3953.25,60.0,DESCENT
333.1,1944.84,-25.0,0.0,3954.6,60.0,DESCENT
333.2,1942.34,-25.0,0.0,3955.95,60.0,DESCENT
333.3,1939.84,-25.0,0.0,3957.3,60.0,DESCENT
333.4,1937.34,-25.0,0.0,3958.65,60.0,DESCENT
333.5,1934.84,-25.0,0.0,3960.0,60.0,DESCENT
333.6,1932.34,-25.0,0.0,3961.35,60.0,DESCENT
333.7,1929.84,-25.0,0.0,3962.7,60.0,DESCENT
333.8,1927.34,-25.0,0.0,3964.05,60.0,DESCENT
333.9,1924.84,-25.0,0.0,3965.4,60.0,DESCENT
334.0,1922.34,-25.0,0.0,3966.75,60.0,DESCENT
334.1,1919.84,-25.0,0.0,3968.1,60.0,DESCENT
334.2,1917.34,-25.0,0.0,3969.45,60.0,DESCENT
334.3,1914.84,-25.0,0.0,3970.8,60.0,DESCENT
334.4,1912.34,-25.0,0.0,3972.15,60.0,DESCENT
334.5,1909.84,-25.0,0.0,3973.5,60.0,DESCENT
334.6,1907.34,-25.0,0.0,3974.85,60.0,DESCENT
334.7,1904.84,-25.0,0.0,3976.2,60.0,DESCENT
334.8,1902.34,-25.0,0.0,3977.55,60.0,DESCENT
334.9,1899.84,-25.0,0.0,3978.9,60.0,DESCENT
335.0,1897.34,-25.0,0.0,3980.25,60.0,DESCENT
335.1,1894.84,-25.0,0.0,3981.6,60.0,DESCENT
335.2,1892.34,-25.0,0.0,3982.95,60.0,DESCENT
335.3,1889.84,-25.0,0.0,3984.3,60.0,DESCENT
335.4,1887.34,-25.0,0.0,3985.65,60.0,DESCENT
335.5,1884.84,-25.0,0.0,3987.0,60.0,DESCENT
335.6,1882.34,-25.0,0.0,3988.35,60.0,DESCENT
335.7,1879.84,-25.0,0.0,3989.7,60.0,DESCENT
335.8,1877.34,-25.0,0.0,3991.05,60.0,DESCENT
335.9,1874.84,-25.0,0.0,3992.4,60.0,DESCENT
336.0,1872.34,-25.0,0.0,3993.75,60.0,DESCENT
336.1,1869.84,-25.0,0.0,3995.1,60.0,DESCENT
336.2,1867.34,-25.0,0.0,3996.45,60.0,DESCENT
336.3,1864.84,-25.0,0.0,3997.8,60.0,DESCENT
336.4,1862.34,-25.0,0.0,3999.15,60.0,DESCENT
336.5,1859.84,-25.0,0.0,4000.5,60.0,DESCENT
336.6,1857.34,-25.0,0.0,4001.85,60.0,DESCENT
336.7,1854.84,-25.0,0.0,4003.2,60.0,DESCENT
336.8,1852.34,-25.0,0.0,4004.55,60.0,DESCENT
336.9,1849.84,-25.0,0.0,4005.9,60.0,DESCENT
337.0,1847.34,-25.0,0.0,4007.25,60.0,DESCENT
337.1,1844.84,-25.0,0.0,4008.6,60.0,DESCENT
337.2,1842.34,-25.0,0.0,4009.95,60.0,DESCENT
337.3,1839.84,-25.0,0.0,4011.3,60.0,DESCENT
337.4,1837.34,-25.0,0.0,4012.65,60.0,DESCENT
337.5,1834.84,-25.0,0.0,4014.0,60.0,DESCENT
337.6,1832.34,-25.0,0.0,4015.35,60.0,DESCENT
337.7,1829.84,-25.0,0.0,4016.7,60.0,DESCENT
337.8,1827.34,-25.0,0.0,4018.05,60.0,DESCENT
337.9,1824.84,-25.0,0.0,4019.4,60.0,DESCENT
338.0,1822.34,-25.0,0.0,4020.75,60.0,DESCENT
338.1,1819.84,-25.0,0.0,4022.1,60.0,DESCENT
338.2,1817.34,-25.0,0.0,4023.45,60.0,DESCENT
338.3,1814.84,-25.0,0.0,4024.8,60.0,DESCENT
338.4,1812.34,-25.0,0.0,4026.15,60.0,DESCENT
338.5,1809.84,-25.0,0.0,4027.5,60.0,DESCENT
338.6,1807.34,-25.0,0.0,4028.85,60.0,DESCENT
338.7,1804.84,-25.0,0.0,4030.2,60.0,DESCENT
338.8,1802.34,-25.0,0.0,4031.55,60.0,DESCENT
338.9,1799.84,-25.0,0.0,4032.9,60.0,DESCENT
339.0,1797.34,-25.0,0.0,4034.25,60.0,DESCENT
339.1,1794.84,-25.0,0.0,4035.6,60.0,DESCENT
339.2,1792.34,-25.0,0.0,4036.95,60.0,DESCENT
339.3,1789.84,-25.0,0.0,4038.3,60.0,DESCENT
339.4,1787.34,-25.0,0.0,4039.65,60.0,DESCENT
339.5,1784.84,-25.0,0.0,4041.0,60.0,DESCENT
339.6,1782.34,-25.0,0.0,4042.35,60.0,DESCENT
339.7,1779.84,-25.0,0.0,4043.7,60.0,DESCENT
339.8,1777.34,-25.0,0.0,4045.05,60.0,DESCENT
339.9,1774.84,-25.0,0.0,4046.4,60.0,DESCENT
340.0,1772.34,-25.0,0.0,4047.75,60.0,DESCENT
340.1,1769.84,-25.0,0.0,4049.1,60.0,DESCENT
340.2,1767.34,-25.0,0.0,4050.45,60.0,DESCENT
340.3,1764.84,-25.0,0.0,4051.8,60.0,DESCENT
340.4,1762.34,-25.0,0.0,4053.15,60.0,DESCENT
340.5,1759.84,-25.0,0.0,4054.5,60.0,DESCENT
340.6,1757.34,-25.0,0.0,4055.85,60.0,DESCENT
340.7,1754.84,-25.0,0.0,4057.2,60.0,DESCENT
340.8,1752.34,-25.0,0.0,4058.55,60.0,DESCENT
340.9,1749.84,-25.0,0.0,4059.9,60.0,DESCENT
341.0,1747.34,-25.0,0.0,4061.25,60.0,DESCENT
341.1,1744.84,-25.0,0.0,4062.6,60.0,DESCENT
341.2,1742.34,-25.0,0.0,4063.95,60.0,DESCENT
341.3,1739.84,-25.0,0.0,4065.3,60.0,DESCENT
341.4,1737.34,-25.0,0.0,4066.65,60.0,DESCENT
341.5,1734.84,-25.0,0.0,4068.0,60.0,DESCENT
341.6,1732.34,-25.0,0.0,4069.35,60.0,DESCENT
341.7,1729.84,-25.0,0.0,4070.7,60.0,DESCENT
341.8,1727.34,-25.0,0.0,4072.05,60.0,DESCENT
341.9,1724.84,-25.0,0.0,4073.4,60.0,DESCENT
342.0,1722.34,-25.0,0.0,4074.75,60.0,DESCENT
342.1,1719.84,-25.0,0.0,4076.1,60.0,DESCENT
342.2,1717.34,-25.0,0.0,4077.45,60.0,DESCENT
342.3,1714.84,-25.0,0.0,4078.8,60.0,DESCENT
342.4,1712.34,-25.0,0.0,4080.15,60.0,DESCENT
342.5,1709.84,-25.0,0.0,4081.5,60.0,DESCENT
342.6,1707.34,-25.0,0.0,4082.85,60.0,DESCENT
342.7,1704.84,-25.0,0.0,4084.2,60.0,DESCENT
342.8,1702.34,-25.0,0.0,4085.55,60.0,DESCENT
342.9,1699.84,-25.0,0.0,4086.9,60.0,DESCENT
343.0,1697.34,-25.0,0.0,4088.25,60.0,DESCENT
343.1,1694.84,-25.0,0.0,4089.6,60.0,DESCENT
343.2,1692.34,-25.0,0.0,4090.95,60.0,DESCENT
343.3,1689.84,-25.0,0.0,4092.3,60.0,DESCENT
343.4,1687.34,-25.0,0.0,4093.65,60.0,DESCENT
343.5,1684.84,-25.0,0.0,4095.0,60.0,DESCENT
343.6,1682.34,-25.0,0.0,4096.35,60.0,DESCENT
343.7,1679.84,-25.0,0.0,4097.7,60.0,DESCENT
